"brand","tagged_users","tagged_username","numbers","interactions","comments","post_date","post_caption","post_url","comment_username","content","date","likes_number"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","sgt_huerta01","They failed us A_loveeyes‚A_loveeyes‚",2023-01-09,"0"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","grugsburgers","Got to love the 5 or 6 drop outs a day while gaming. Cheers Telstra ðŸ»",2022-12-30,"3"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","telstra","That's not what we want happening and have you tried setting up your service fro games? You can find out more here: https://www.telstra.com.au/internet/internet-optimiser. -Viktor",2022-12-30,"0"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","when_the_b","@grugsburgers dunno mate sounds like a skill issue, just get better at the game lol",2023-01-04,"0"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","grugsburgers","@when_the_b A_loveeyes‚A_loveeyes‚ I'll try",2023-01-06,"0"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","deanmerrion","WAP",2022-12-21,"0"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","tekquio111","Arent you ment to be the no.1 provider in Australia for 5G networks?...... Where is it?",2022-12-27,"1"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","iceberg._.lettuce_","Fix ur fukn internet, $100 a month for 600 ping on AU servers. Actual dropkicks",2023-01-09,"1"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","biggabs","Actually I am in Japan at the moment with a Telstra internet service that is not worth anything",2023-01-03,"2"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","tjfairtime","You could have the latest of phones today in Mallacoota and still not receive any data service 0.9 MPBS as the towns full of tourists. Every year for the last 6 years it does this and Telstra still sends the bill D_poopD_poopD_poop Your Business Model is Mafia Style",2022-12-27,"0"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","vasvasilakis","Telstra lack the staff to help me with a simple escalation I need completed on my accountâ€¦ been in the Telstra wilderness for 3 weeks with no help in sight",2023-01-08,"1"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","biggabs","Whatever you do don't pay for international roaming with Telstra -Not worth the money",2023-01-04,"0"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","telstra","Hey, Michael! I can see you were having some trouble with your International Day Pass - have you been able to chat with our tech team regarding this? - Laura",2023-01-04,"0"
"Telstra","","telstra","274","likes",22,2022-12-21,"That is all.","https://www.instagram.com/p/Cma2Cx2jyqi/","solightisherfootfall","@v3xillology That time when you had to log into my MySpace account for me A_loveeyes‚",2022-12-21,"2"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","ellahyphonrose","common telstra w A_loveeyes",2022-12-13,"2"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","telstra","@ellahyphonrose always look forward to an ella-rose w in the comments D_td",2022-12-13,"1"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","charlottebinnsmcdonald","Never has a company made me feel so powerless as Telstra. Handed my phone in to the Telstra repair team 12 weeks ago! Spent 6-8 hours collectively talking to customer care and no help. Telstra says they can't find my phone, then they found my phone, then they said wait for it to be repaired and now Telstra says they have lost my phone and had closed my case number! Coming into Christmas without a phone and feeling helpless. On a merry go round of customer care that won't escalate the problem and replace my phone. So upset. Feeling so powerless. Case number 8912449. Have also contacted Fair Trading. #myproperty #telstradoesntcare",2022-12-15,"1"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","telstra","It's not great to know you've spent a while on this matter, and I would love to help out as much as I can! Please send us a DM here so we can investigate further -Kaitlyn",2022-12-15,"0"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","julesroser","@charlottebinnsmcdonald totally agree with you, Telstra are very disappointing, the escalation process is a joke and unfortunately they just do not care, you're a number in their system, it's not personable at all. When I finally have my issue resolved, I will no longer be a customer. I hope you get your phone back.",2022-12-15,"1"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","samclrk.mp4","the whole comment section is boomers complaining about their emails and how long they've been a Telstra customer A_loveeyes­",2022-12-19,"1"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","dorinatbestoftimeswurstoftimes","A disgraceâ€¼ï¸over a month without proper email access. What are you doing about it Telstra and WHY is it taking so long to get this issue sorted?",2022-12-21,"0"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","telstra","Hi Dorin, we're working to fix the Bigpond server issue as quickly as we can, we're sorry it's been going on for this long. Have you tried accessing your emails through an app like Gmail or Outlook to use it in the meantime?",2022-12-21,"0"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","biggabs","Are the working on international day pass issue as well. Hopeless overseas",2023-01-04,"0"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","vasvasilakis","Telstra messed up my account and can't fix their own problem",2023-01-08,"0"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","lieslw3142","It has now been nearly 2 weeks with email problems. Initially just intermittent problems. Now I haven't received an email since last Thursday. I keep getting a standard reply of â€œwe are trying to fix the problem, should be another 72 hours' the staff don't even know what the problem is. I have missed contract deadlines. Cannot access any information that ai require. I have had no communication from Telstra whatsoever. Such poor form. I have been a loyal customer for 28 years.",2022-12-19,"2"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","telstra","The tech team are working on the webmail to resolve things as quickly as possible. However, there hasn't been any estimated timeframe as yetAs any news comes out about this will be on the My Telstra tracker or on our outages page https://outages.telstra.com.au/- Jay",2022-12-19,"0"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","amyfowler6","@telstra no idea if my daughter Christmas present will arrive in time A_sad6",2022-12-20,"0"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","amyfowler6","@telstra and bills ðŸ¤¦â€â™€ï¸ will you pay over due fees??",2022-12-20,"0"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","teresa_cala","I've spent so much time messaging Telstra due to the poor service in my area and to extend my discount on my bill, after I said to just cancel the account because I'm sick of the lack  care, I was then told my conversation was locked because I failed to do an Authentication. I had no idea what they were referring to because I was never sent or told to send a code. When I said I hadn't received any code Telstra ignored it and closed the chat said I need to wait 24 hours, I'm so disappointed with the poor Customer service I've received by Telstra from the last 4 year",2022-12-16,"1"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","telstra","That's not the kind of experience we want you to have when you reach out for help and we're you chatting with us about your coverage?",2022-12-16,"0"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","teresa_cala","@telstra every year I am explaining my bills and situations to Telstra like it's the first time, no seems to refer to my previous history, it's become so draining that I just I want to cancel now as I don't have time or energy to go through this.",2022-12-16,"0"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","telstra","That would be very annoying and we'd hate to see you go. Can you send us a DM and we'll help you out from there? -Viktor",2022-12-16,"0"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","montville.art.design","@thetelephonecall F_redheartâ˜Žï¸F_redheart",2023-02-09,"0"
"Telstra","jakekleemannphotography","telstra","173","likes",20,2022-12-13,"I've seen this movieðŸ“· @jakekleemannphotography","https://www.instagram.com/p/CmGJacJr_CR/","livjean","@telstra reception in Brookvale NSW 2100 is either intermittent or does not work at all.As soon as I leave brookvale I have no issues Reception & internet has been in and out for 2 days nowPlease fix ASAP this is a joke",2022-12-21,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","charlotteacarr_","Such a soothing voice",2022-12-07,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","telstra","Couldn't agree more! ðŸ¤©",2022-12-07,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","mrlaurenhill","@charlotteacarr_ Oh you",2022-12-07,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","jacksonloria","Haha yes, that's great! A_loveeyes®D_clap",2022-12-07,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","nadsi_nads","This is amazing",2022-12-07,"1"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","telstra","@nadsi_nads YOU ARE",2022-12-07,"1"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","kubenchetty","I am sure there were spring loaded in some countries mine was",2022-12-14,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","callanadrianbunyan97","That Nokia was the exact one for the 90s when I was born @telstra before my very first phone was a Nokia E71 back in high school.  Those phones go way back good memories indeed. ðŸ‘ŒðŸ»D_tdðŸ»A_loveeyesðŸ“±",2022-12-10,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","telstra","Everyone wanted the Matrix phone! :D So many changes since the earlier days of Nokia being the phone to own",2022-12-10,"1"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","callanadrianbunyan97","@telstra yes I agree now days it's just touch screen really haha A_loveeyes‚ I hope the actual specs of the Nokia is just as good as the iPhone and Samsung. A_loveeyesƒ",2022-12-10,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","dorinatbestoftimeswurstoftimes","Internet server issue still unsolved and can't access my email. Any updates on this ongoing problem?",2022-12-07,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","telstra","Send us a DM so we can assist further.",2022-12-07,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","yardddy","@dorinatbestoftimeswurstoftimes get start link Telstra sucks",2022-12-09,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","kplatt","Omg it was so expensive at the time too!",2022-12-07,"1"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","telstra","@kplatt too much money for a phone I have to open myself! ðŸ’¸",2022-12-07,"1"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","paypalfraud","lol it me",2023-02-10,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","palzer0","I mean how else would all those phone calls go through with zero dropouts?",2022-12-07,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","lukehopewell","*the music in this though*",2022-12-07,"1"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","lloyd_leslie","A_loveeyes®",2022-12-09,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","saintchristop","I was an extra in this scene!",2023-04-09,"0"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","vasvasilakis","Don't be fooled, Telstra make huge mistakes with their loyal clients accounts and don't have the honour to fix them for their loyal customersâ€¦ shop elsewhere",2023-01-08,"1"
"Telstra","","telstra","1,754","likes",22,2022-12-07,"watch to the end for the *real* star of The Matrix ðŸ§‘ðŸ»â€ðŸ’»","https://www.instagram.com/p/Cl21c7CJpfF/","tjfairtime","Your network kept up back then and people had valid contracts - now no contracts, no obligations to provide a service for the money charged for that service ?? And No Telecommunications Regulator or ACCC ?? Ripped Yearly",2022-12-20,"0"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","pritee.kieran","Good ones A_loveeyes‚",2022-12-06,"0"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","superveganofficial","A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚",2022-12-07,"0"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","snowdeathwolf","A_loveeyes‚A_loveeyes‚",2022-12-06,"0"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","sashab3174","These ads are brilliant! A_loveeyes‚",2022-12-06,"0"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","angrycoffeeman","Wouldn't the final boss be you Telstra?",2022-12-09,"0"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","caluwant","The best ad ever! A_loveeyes‚A_loveeyes‚A_loveeyes‚A_loveeyes‚ðŸ¤£ðŸ¤£ðŸ¤£",2022-12-16,"1"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","telstra","Still not convinced that's not Ed Sheeran though...",2022-12-16,"2"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","caluwant","@telstra doppleganger?ðŸ¤£",2022-12-16,"0"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","pete_ash1","Ha scams were people telstra is the worst 20 year customer foxtel offers same internet/entertainment package $65 a month less telstra response i should close account and go there quality service ðŸ¤£ðŸ¤£",2022-12-22,"0"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","tjfairtime","Telstra's Phycology is backwards as their business plan is fake contracts and no pay for service like the business was when Government part owned",2022-12-20,"0"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","vasvasilakis","Telstra have the funds to pay social media personalities to do lighthearted ads, but don't have the backup to follow up basic account queries for loyal customersâ€¦ don't be fooled people",2023-01-08,"1"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","veritablepoview","Is this the same company whose OS Call Centres have been hacking their customers forever. Then they imported those same people to work in the Faults area in Australia where they have access to the Customers Wifi passwords .... and they use them.... People don't trust Telstras Security for a minute but you know that which is why you're spending a Motza on advertising that you're safe. You're handing our data on a platter to the hackers.. people in your organisation.  Wake up!.. it's still happening to this day. Fines of $50 million or up to 2/3s of your annual profit. Better fix it up pretty quickly. Everyone's moving to Starlink anyway so no one cares whether you fix it or not. You won't believe that people in Telstra are selling your Customers data but your loss will be customers, big time.",2023-02-20,"0"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","meh.hagh","What are yoy going to do with customers' data breach Telstra???A_loveeyes¡A_loveeyes¡A_loveeyes¡",2022-12-10,"0"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","chrisendrey","I accidentally watched some of this",2022-12-10,"1"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","solightisherfootfall","@asdfneocat___ omg this one I haven't seen yet ahahaha",2022-12-10,"1"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","helinburgess","@johnny_borchardt D_fireA_loveeyes‚",2022-12-11,"1"
"Telstra","","telstra","6,341","likes",17,2022-12-06,"If SMS scams were peopleâ€¦ ðŸ–","https://www.instagram.com/p/ClzwO_WpJPg/","jarredfoord","@ashjlittle thoughts on @telstra ??",2022-12-10,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","debashmore13","Grandaughter loved it called several times! A_loveeyesðŸŽ…",2022-12-17,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","telstra","That's so lovely to hear! I hope Santa gets her something very special for Christmas ðŸŽ…",2022-12-17,"1"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","haymelloeb5","We tried this last night from 2 different pay phones in our town and both times nothing happened ðŸ¤¦A_loveeyes¥",2022-12-13,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","telstra","Oh no! If you can send through a DM with the locations of these, we'll get it looked into!",2022-12-13,"2"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","ellahyphonrose","Telstra payphones making the world a better place F_redheart",2022-12-05,"2"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","telstra","This hits the feels ðŸ¥°",2022-12-05,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","westernsydneymums","F_redheartF_redheartF_redheartF_redheartF_redheart",2022-12-05,"1"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","amy_robinson83","Hi Telstra, took my 6 year old to do this today and unfortuantly it didn't work. Tried it several times. One very sad little man.",2022-12-06,"1"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","telstra","That's no good! Did you dial #464646 exactly? You need to include the # to connect to Santa's workshop.",2022-12-06,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","dfunny_","Why will you guys be so meanA_loveeyes¡ for the past 3 months now I haven't got my orders what's you guys problem?.",2023-01-25,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","telstra","Hey there, flick us a DM with your order numbers and we'll do what we can to help.",2023-01-25,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","kobywigglerockz","is this 24/7?",2022-12-08,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","telstra","It sure is A_loveeyes‰",2022-12-08,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","chloejharper","@sarahwells1993",2022-12-10,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","telstra","You can locate your closest payphone here: https://www.telstra.com.au/find-us?search=payphoneWho are you going to speak to first ðŸŽ…ðŸ¤¶ ?",2022-12-10,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","aideen_kavanagh","@smg1985 @miss_mallymarie this is very cute ðŸ¥° ðŸŽ…ðŸ»ðŸ¤¶ðŸ¼",2022-12-07,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","smg1985","@aideenlydon Awe!! Sooo cute ðŸ¥° Definitely doing this with Tilly F_redheartF_redheartF_redheart",2022-12-08,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","telstra","Santa and his crew are waiting for your call! ðŸŽ…ðŸ¤¶",2022-12-08,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","bunmuncher","@angie5moore cute",2022-12-05,"1"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","vicki_jean22","@rachelsellin_life we will have to get Emily to ring next week A_loveeyes",2022-12-08,"1"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","rachelsellin_life","@vicki_jean22 A_loveeyesA_loveeyesA_loveeyes yesss how cute ðŸ¥°",2022-12-08,"1"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","pollybarendrecht","@lynnie_cos",2022-12-05,"0"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","melanietazelaar","@thetaralady @jessla123",2022-12-07,"1"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","reedsarah82","@estesandra ðŸŽ…",2022-12-06,"1"
"Telstra","","telstra","325","likes",29,2022-12-05,"Your very own direct line to Santa's workshop ðŸŽ…â˜Žï¸ #FreeSantaCalls","https://www.instagram.com/p/Clw966xDxI1/","bbyechrissie","@kez_craig ok I'm expecting you to do this with the boys ðŸ‘†A_kiss1A_kiss1A_kiss1A_kiss1",2022-12-05,"1"
